subject,task,mTL left %,hippocampus left %,amygdala left %,phg left %,entorhinal left %,mTL right %,hippocampus right %,amygdala right %,phg right %,entorhinal right %,mTL LI,hippocampus LI,amygdala LI,phg LI,entorhinal LI,mTL left voxels,hippocampus left voxels,amygdala left voxels,phg left voxels,entorhinal left voxels,mTL right voxels,hippocampus right voxels,amygdala right voxels,phg right voxels,entorhinal right voxels,mTL sum,hippocampus sum,amygdala sum,phg sum,entorhinal sum,FramewiseDisplacement,tSNR
P44,scenemem,38,41,22,27,11,36,42,17,32,16,0.03,-0.01,0.13,-0.08,-0.19,597,837,408,209,87,589,868,360,238,140,1186,1705,768,447,227,0.08,3351.34
